trading_day,index_name,symbol,close_1400
2022-12-02,CSI1000,000852.SH,6680.9499999999998
2022-12-05,CSI1000,000852.SH,6696.2600000000002
2022-12-06,CSI1000,000852.SH,6713.4499999999998
2022-12-07,CSI1000,000852.SH,6698.2200000000003
2022-12-08,CSI1000,000852.SH,6672.8400000000001
2022-12-09,CSI1000,000852.SH,6658.0799999999999
2022-12-12,CSI1000,000852.SH,6666.0799999999999
2022-12-13,CSI1000,000852.SH,6610.4399999999996
2022-12-14,CSI1000,000852.SH,6566.8199999999997
2022-12-15,CSI1000,000852.SH,6585.71
2022-12-16,CSI1000,000852.SH,6515.3599999999997
2022-12-19,CSI1000,000852.SH,6391.1999999999998
2022-12-20,CSI1000,000852.SH,6323.2299999999996
2022-12-21,CSI1000,000852.SH,6262.21
2022-12-22,CSI1000,000852.SH,6223.4499999999998
2022-12-23,CSI1000,000852.SH,6153.5500000000002
2022-12-26,CSI1000,000852.SH,6256.1599999999999
2022-12-27,CSI1000,000852.SH,6315.5799999999999
2022-12-28,CSI1000,000852.SH,6260.29
2022-12-29,CSI1000,000852.SH,6274.96
2022-12-30,CSI1000,000852.SH,6280.1999999999998
2023-01-03,CSI1000,000852.SH,6414.4399999999996
2023-01-04,CSI1000,000852.SH,6390.3199999999997
2023-01-05,CSI1000,000852.SH,6485.3599999999997
2023-01-06,CSI1000,000852.SH,6485.4399999999996
2023-01-09,CSI1000,000852.SH,6527.4700000000003
2023-01-10,CSI1000,000852.SH,6538.8100000000004
2023-01-11,CSI1000,000852.SH,6511.6499999999996
2023-01-12,CSI1000,000852.SH,6493.4300000000003
2023-01-13,CSI1000,000852.SH,6478.5200000000004
2023-01-16,CSI1000,000852.SH,6596.8699999999999
2023-01-17,CSI1000,000852.SH,6585.7799999999997
2023-01-18,CSI1000,000852.SH,6622.3199999999997
2023-01-19,CSI1000,000852.SH,6669.71
2023-01-20,CSI1000,000852.SH,6734.6499999999996
2023-01-30,CSI1000,000852.SH,6792.4300000000003
2023-01-31,CSI1000,000852.SH,6801.4499999999998
2023-02-01,CSI1000,000852.SH,6878.04
2023-02-02,CSI1000,000852.SH,6928.6899999999996
2023-02-03,CSI1000,000852.SH,6878.2799999999997
2023-02-06,CSI1000,000852.SH,6891.3800000000001
2023-02-07,CSI1000,000852.SH,6879.9700000000003
2023-02-08,CSI1000,000852.SH,6898.2299999999996
2023-02-09,CSI1000,000852.SH,6976.5299999999997
2023-02-10,CSI1000,000852.SH,6958.6400000000003
2023-02-13,CSI1000,000852.SH,7033.4799999999996
2023-02-14,CSI1000,000852.SH,7048.75
2023-02-15,CSI1000,000852.SH,7064.79
2023-02-16,CSI1000,000852.SH,7052.5
2023-02-17,CSI1000,000852.SH,6893.1899999999996
2023-02-20,CSI1000,000852.SH,6933.4700000000003
2023-02-21,CSI1000,000852.SH,6963.0299999999997
2023-02-22,CSI1000,000852.SH,6982.9399999999996
2023-02-23,CSI1000,000852.SH,6938.6199999999999
2023-02-24,CSI1000,000852.SH,6939.5
2023-02-27,CSI1000,000852.SH,6889.2200000000003
2023-02-28,CSI1000,000852.SH,6902.4200000000001
2023-03-01,CSI1000,000852.SH,6979.4899999999998
2023-03-02,CSI1000,000852.SH,6982.5
2023-03-03,CSI1000,000852.SH,6956.0600000000004
2023-03-06,CSI1000,000852.SH,6997.7399999999998
2023-03-07,CSI1000,000852.SH,6905.9799999999996
2023-03-08,CSI1000,000852.SH,6852.0299999999997
2023-03-09,CSI1000,000852.SH,6900.6499999999996
2023-03-10,CSI1000,000852.SH,6824.7399999999998
2023-03-13,CSI1000,000852.SH,6793.6599999999999
2023-03-14,CSI1000,000852.SH,6774.8000000000002
2023-03-15,CSI1000,000852.SH,6807.6000000000004
2023-03-16,CSI1000,000852.SH,6699.9499999999998
2023-03-17,CSI1000,000852.SH,6764.1999999999998
2023-03-20,CSI1000,000852.SH,6729.1300000000001
2023-03-21,CSI1000,000852.SH,6773.3800000000001
2023-03-22,CSI1000,000852.SH,6827.0299999999997
2023-03-23,CSI1000,000852.SH,6843.7799999999997
2023-03-24,CSI1000,000852.SH,6857.1499999999996
2023-03-27,CSI1000,000852.SH,6886.8999999999996
2023-03-28,CSI1000,000852.SH,6858.0699999999997
2023-03-29,CSI1000,000852.SH,6820.2299999999996
2023-03-30,CSI1000,000852.SH,6813.4300000000003
2023-03-31,CSI1000,000852.SH,6864.46
2023-04-03,CSI1000,000852.SH,6939.4300000000003
2023-04-04,CSI1000,000852.SH,6935.3500000000004
2023-04-06,CSI1000,000852.SH,6967.3699999999999
2023-04-07,CSI1000,000852.SH,7032.1000000000004
2023-04-10,CSI1000,000852.SH,6988.8000000000002
2023-04-11,CSI1000,000852.SH,6945.1899999999996
2023-04-12,CSI1000,000852.SH,7006.75
2023-04-13,CSI1000,000852.SH,6970.4099999999999
2023-04-14,CSI1000,000852.SH,7018.3500000000004
2023-04-17,CSI1000,000852.SH,6993.8299999999999
2023-04-18,CSI1000,000852.SH,7007.5200000000004
2023-04-19,CSI1000,000852.SH,6982.7700000000004
2023-04-20,CSI1000,000852.SH,6938.5600000000004
2023-04-21,CSI1000,000852.SH,6834.8800000000001
2023-04-24,CSI1000,000852.SH,6719.8000000000002
2023-04-25,CSI1000,000852.SH,6564.1599999999999
2023-04-26,CSI1000,000852.SH,6660.1700000000001
2023-04-27,CSI1000,000852.SH,6658.7399999999998
2023-04-28,CSI1000,000852.SH,6701.6800000000003
2023-05-04,CSI1000,000852.SH,6715.7700000000004
2023-05-05,CSI1000,000852.SH,6645.3299999999999
2023-05-08,CSI1000,000852.SH,6707.1899999999996
2023-05-09,CSI1000,000852.SH,6648.7299999999996
2023-05-10,CSI1000,000852.SH,6610.4499999999998
2023-05-11,CSI1000,000852.SH,6634.0799999999999
2023-05-12,CSI1000,000852.SH,6547.25
2023-05-15,CSI1000,000852.SH,6546.6899999999996
2023-05-16,CSI1000,000852.SH,6520.1000000000004
2023-05-17,CSI1000,000852.SH,6528.5799999999999
2023-05-18,CSI1000,000852.SH,6557.5
2023-05-19,CSI1000,000852.SH,6603.9700000000003
2023-05-22,CSI1000,000852.SH,6572.5200000000004
2023-05-23,CSI1000,000852.SH,6571.9200000000001
2023-05-24,CSI1000,000852.SH,6543.0500000000002
2023-05-25,CSI1000,000852.SH,6435.3800000000001
2023-05-26,CSI1000,000852.SH,6533.1899999999996
2023-05-29,CSI1000,000852.SH,6528.5699999999997
2023-05-30,CSI1000,000852.SH,6502.0500000000002
2023-05-31,CSI1000,000852.SH,6561.3999999999996
2023-06-01,CSI1000,000852.SH,6599.8699999999999
2023-06-02,CSI1000,000852.SH,6632.1400000000003
2023-06-05,CSI1000,000852.SH,6626.8400000000001
2023-06-06,CSI1000,000852.SH,6540.9899999999998
2023-06-07,CSI1000,000852.SH,6489.0699999999997
2023-06-08,CSI1000,000852.SH,6450.3800000000001
2023-06-09,CSI1000,000852.SH,6476.6999999999998
2023-06-12,CSI1000,000852.SH,6542.1499999999996
2023-06-13,CSI1000,000852.SH,6550.0500000000002
2023-06-14,CSI1000,000852.SH,6571.46
2023-06-15,CSI1000,000852.SH,6603.1300000000001
2023-06-16,CSI1000,000852.SH,6668.8199999999997
2023-06-19,CSI1000,000852.SH,6695.4300000000003
2023-06-20,CSI1000,000852.SH,6717.2799999999997
2023-06-21,CSI1000,000852.SH,6595.75
2023-06-26,CSI1000,000852.SH,6436.2200000000003
2023-06-27,CSI1000,000852.SH,6510.7700000000004
2023-06-28,CSI1000,000852.SH,6478.1800000000003
2023-06-29,CSI1000,000852.SH,6528.6099999999997
2023-06-30,CSI1000,000852.SH,6608.3400000000001
2023-07-03,CSI1000,000852.SH,6615.1999999999998
2023-07-04,CSI1000,000852.SH,6615.8400000000001
2023-07-05,CSI1000,000852.SH,6602.2299999999996
2023-07-06,CSI1000,000852.SH,6574.1199999999999
2023-07-07,CSI1000,000852.SH,6537.9700000000003
2023-07-10,CSI1000,000852.SH,6512.54
2023-07-11,CSI1000,000852.SH,6557.6099999999997
2023-07-12,CSI1000,000852.SH,6520.9300000000003
2023-07-13,CSI1000,000852.SH,6548.7200000000003
2023-07-14,CSI1000,000852.SH,6555.75
2023-07-17,CSI1000,000852.SH,6496.25
2023-07-18,CSI1000,000852.SH,6518.4499999999998
2023-07-19,CSI1000,000852.SH,6486.7200000000003
2023-07-20,CSI1000,000852.SH,6452.46
2023-07-21,CSI1000,000852.SH,6398.3299999999999
2023-07-24,CSI1000,000852.SH,6395.3800000000001
2023-07-25,CSI1000,000852.SH,6493.75
2023-07-26,CSI1000,000852.SH,6447.6400000000003
2023-07-27,CSI1000,000852.SH,6421.1599999999999
2023-07-28,CSI1000,000852.SH,6459.6199999999999
2023-07-31,CSI1000,000852.SH,6507.9099999999999
2023-08-01,CSI1000,000852.SH,6497.4200000000001
2023-08-02,CSI1000,000852.SH,6489.1499999999996
2023-08-03,CSI1000,000852.SH,6492.0200000000004
2023-08-04,CSI1000,000852.SH,6555.9499999999998
2023-08-07,CSI1000,000852.SH,6495.5900000000001
2023-08-08,CSI1000,000852.SH,6468.5200000000004
2023-08-09,CSI1000,000852.SH,6421.3900000000003
2023-08-10,CSI1000,000852.SH,6405.5799999999999
2023-08-11,CSI1000,000852.SH,6343.1599999999999
2023-08-14,CSI1000,000852.SH,6284.04
2023-08-15,CSI1000,000852.SH,6240.1499999999996
2023-08-16,CSI1000,000852.SH,6207.5200000000004
2023-08-17,CSI1000,000852.SH,6210.71
2023-08-18,CSI1000,000852.SH,6178.1499999999996
2023-08-21,CSI1000,000852.SH,6095.6800000000003
2023-08-22,CSI1000,000852.SH,5996.3400000000001
2023-08-23,CSI1000,000852.SH,6043.9899999999998
2023-08-24,CSI1000,000852.SH,6019.6499999999996
2023-08-25,CSI1000,000852.SH,5923.6800000000003
2023-08-28,CSI1000,000852.SH,5977.54
2023-08-29,CSI1000,000852.SH,6110.1999999999998
2023-08-30,CSI1000,000852.SH,6129.7600000000002
2023-08-31,CSI1000,000852.SH,6113.5600000000004
2023-09-01,CSI1000,000852.SH,6103.2799999999997
2023-09-04,CSI1000,000852.SH,6166.3199999999997
2023-09-05,CSI1000,000852.SH,6169.5
2023-09-06,CSI1000,000852.SH,6192.1999999999998
2023-09-07,CSI1000,000852.SH,6090.7700000000004
2023-09-08,CSI1000,000852.SH,6114.5600000000004
2023-09-11,CSI1000,000852.SH,6186.8500000000004
2023-09-12,CSI1000,000852.SH,6195.3800000000001
2023-09-13,CSI1000,000852.SH,6075.7700000000004
2023-09-14,CSI1000,000852.SH,6044.1099999999997
2023-09-15,CSI1000,000852.SH,6058.9700000000003
2023-09-18,CSI1000,000852.SH,6072.8299999999999
2023-09-19,CSI1000,000852.SH,6024.6000000000004
2023-09-20,CSI1000,000852.SH,5995.4799999999996
2023-09-21,CSI1000,000852.SH,5937.8800000000001
2023-09-22,CSI1000,000852.SH,6019.8199999999997
2023-09-25,CSI1000,000852.SH,6030.5500000000002
2023-09-26,CSI1000,000852.SH,6013.8000000000002
2023-09-27,CSI1000,000852.SH,6047.8400000000001
2023-09-28,CSI1000,000852.SH,6078.2399999999998
2023-10-09,CSI1000,000852.SH,6058.4200000000001
2023-10-10,CSI1000,000852.SH,6042.0600000000004
2023-10-11,CSI1000,000852.SH,6081.6099999999997
2023-10-12,CSI1000,000852.SH,6098.9899999999998
2023-10-13,CSI1000,000852.SH,6070.8299999999999
2023-10-16,CSI1000,000852.SH,6016.25
2023-10-17,CSI1000,000852.SH,6000.2700000000004
2023-10-18,CSI1000,000852.SH,5916.5699999999997
2023-10-19,CSI1000,000852.SH,5858.4399999999996
2023-10-20,CSI1000,000852.SH,5799.0900000000001
2023-10-23,CSI1000,000852.SH,5657.0100000000002
2023-10-24,CSI1000,000852.SH,5696.4499999999998
2023-10-25,CSI1000,000852.SH,5788.9899999999998
2023-10-26,CSI1000,000852.SH,5780.3800000000001
2023-10-27,CSI1000,000852.SH,5916.1000000000004
2023-10-30,CSI1000,000852.SH,6004.3000000000002
2023-10-31,CSI1000,000852.SH,5948.6300000000001
2023-11-01,CSI1000,000852.SH,5958.6099999999997
2023-11-02,CSI1000,000852.SH,5901.71
2023-11-03,CSI1000,000852.SH,5982
2023-11-06,CSI1000,000852.SH,6087.9899999999998
2023-11-07,CSI1000,000852.SH,6113.6000000000004
2023-11-08,CSI1000,000852.SH,6119.1099999999997
2023-11-09,CSI1000,000852.SH,6104.5200000000004
2023-11-10,CSI1000,000852.SH,6085.7600000000002
2023-11-13,CSI1000,000852.SH,6135.7299999999996
2023-11-14,CSI1000,000852.SH,6164.0500000000002
2023-11-15,CSI1000,000852.SH,6197.2700000000004
2023-11-16,CSI1000,000852.SH,6168.1000000000004
2023-11-17,CSI1000,000852.SH,6175.1099999999997
2023-11-20,CSI1000,000852.SH,6245.71
2023-11-21,CSI1000,000852.SH,6242.3100000000004
2023-11-22,CSI1000,000852.SH,6167.8699999999999
2023-11-23,CSI1000,000852.SH,6178.9200000000001
2023-11-24,CSI1000,000852.SH,6115.1700000000001
2023-11-27,CSI1000,000852.SH,6108.9200000000001
2023-11-28,CSI1000,000852.SH,6109.1199999999999
2023-11-29,CSI1000,000852.SH,6129.2600000000002
2023-11-30,CSI1000,000852.SH,6037.46
2023-12-01,CSI1000,000852.SH,6135.1000000000004
2023-12-04,CSI1000,000852.SH,6130.4099999999999
2023-12-05,CSI1000,000852.SH,6044
2023-12-06,CSI1000,000852.SH,6032.8599999999997
2023-12-07,CSI1000,000852.SH,6032.4700000000003
2023-12-08,CSI1000,000852.SH,6017.6099999999997
2023-12-11,CSI1000,000852.SH,6024.8100000000004
2023-12-12,CSI1000,000852.SH,6064.3800000000001
2023-12-13,CSI1000,000852.SH,6053.5299999999997
2023-12-14,CSI1000,000852.SH,6006
2023-12-15,CSI1000,000852.SH,5952.2200000000003
2023-12-18,CSI1000,000852.SH,5869.9099999999999
2023-12-19,CSI1000,000852.SH,5849.2700000000004
2023-12-20,CSI1000,000852.SH,5786.5699999999997
2023-12-21,CSI1000,000852.SH,5799.6000000000004
2023-12-22,CSI1000,000852.SH,5748.3900000000003
2023-12-25,CSI1000,000852.SH,5723.79
2023-12-26,CSI1000,000852.SH,5680.5
2023-12-27,CSI1000,000852.SH,5677.7200000000003
2023-12-28,CSI1000,000852.SH,5810.9200000000001
2023-12-29,CSI1000,000852.SH,5877.6499999999996
2024-01-02,CSI1000,000852.SH,5881.7200000000003
2024-01-03,CSI1000,000852.SH,5790.1800000000003
2024-01-04,CSI1000,000852.SH,5766.0100000000002
2024-01-05,CSI1000,000852.SH,5694.6999999999998
2024-01-08,CSI1000,000852.SH,5565
2024-01-09,CSI1000,000852.SH,5516.5200000000004
2024-01-10,CSI1000,000852.SH,5547.8000000000002
2024-01-11,CSI1000,000852.SH,5623.6499999999996
2024-01-12,CSI1000,000852.SH,5585.0500000000002
2024-01-15,CSI1000,000852.SH,5563.71
2024-01-16,CSI1000,000852.SH,5468.8199999999997
2024-01-17,CSI1000,000852.SH,5454.5100000000002
2024-01-18,CSI1000,000852.SH,5242.5200000000004
2024-01-19,CSI1000,000852.SH,5321.8000000000002
2024-01-22,CSI1000,000852.SH,5112.0500000000002
2024-01-23,CSI1000,000852.SH,5065.21
2024-01-24,CSI1000,000852.SH,5040.1099999999997
2024-01-25,CSI1000,000852.SH,5295.5299999999997
2024-01-26,CSI1000,000852.SH,5317.7600000000002
2024-01-29,CSI1000,000852.SH,5145.71
2024-01-30,CSI1000,000852.SH,5067.5900000000001
2024-01-31,CSI1000,000852.SH,4855.8800000000001
2024-02-01,CSI1000,000852.SH,4758.4300000000003
2024-02-02,CSI1000,000852.SH,4538.1800000000003
2024-02-05,CSI1000,000852.SH,4477.9399999999996
2024-02-06,CSI1000,000852.SH,4582.1800000000003
2024-02-07,CSI1000,000852.SH,4753.0600000000004
2024-02-08,CSI1000,000852.SH,4967.2600000000002
2024-02-19,CSI1000,000852.SH,4971.4799999999996
2024-02-20,CSI1000,000852.SH,5025.1800000000003
2024-02-21,CSI1000,000852.SH,5158.4399999999996
2024-02-22,CSI1000,000852.SH,5120.6499999999996
2024-02-23,CSI1000,000852.SH,5191.3299999999999
2024-02-26,CSI1000,000852.SH,5301.96
2024-02-27,CSI1000,000852.SH,5337.8500000000004
2024-02-28,CSI1000,000852.SH,5286.21
2024-02-29,CSI1000,000852.SH,5282.1400000000003
2024-03-01,CSI1000,000852.SH,5367.4200000000001
2024-03-04,CSI1000,000852.SH,5399.8599999999997
2024-03-05,CSI1000,000852.SH,5389.3500000000004
2024-03-06,CSI1000,000852.SH,5400.6099999999997
2024-03-07,CSI1000,000852.SH,5329.1499999999996
2024-03-08,CSI1000,000852.SH,5337.9200000000001
2024-03-11,CSI1000,000852.SH,5416.7799999999997
2024-03-12,CSI1000,000852.SH,5495.9700000000003
2024-03-13,CSI1000,000852.SH,5554.0299999999997
2024-03-14,CSI1000,000852.SH,5471.5600000000004
2024-03-15,CSI1000,000852.SH,5515.7700000000004
2024-03-18,CSI1000,000852.SH,5616.2200000000003
2024-03-19,CSI1000,000852.SH,5641.6499999999996
2024-03-20,CSI1000,000852.SH,5638.96
2024-03-21,CSI1000,000852.SH,5674.1999999999998
2024-03-22,CSI1000,000852.SH,5599.9799999999996
2024-03-25,CSI1000,000852.SH,5560.3900000000003
2024-03-26,CSI1000,000852.SH,5443.7299999999996
2024-03-27,CSI1000,000852.SH,5356.79
2024-03-28,CSI1000,000852.SH,5402.25
2024-03-29,CSI1000,000852.SH,5395.4200000000001
2024-04-01,CSI1000,000852.SH,5529.75
2024-04-02,CSI1000,000852.SH,5533.1400000000003
2024-04-03,CSI1000,000852.SH,5499.5900000000001
2024-04-08,CSI1000,000852.SH,5424.0699999999997
2024-04-09,CSI1000,000852.SH,5439.6499999999996
2024-04-10,CSI1000,000852.SH,5335.8299999999999
2024-04-11,CSI1000,000852.SH,5416.4399999999996
2024-04-12,CSI1000,000852.SH,5384.6599999999999
2024-04-15,CSI1000,000852.SH,5281.6599999999999
2024-04-16,CSI1000,000852.SH,5147.7399999999998
2024-04-17,CSI1000,000852.SH,5235.8999999999996
2024-04-18,CSI1000,000852.SH,5316.3900000000003
2024-04-19,CSI1000,000852.SH,5243.79
2024-04-22,CSI1000,000852.SH,5263.3400000000001
2024-04-23,CSI1000,000852.SH,5217.1599999999999
2024-04-24,CSI1000,000852.SH,5278.3199999999997
2024-04-25,CSI1000,000852.SH,5319.8500000000004
2024-04-26,CSI1000,000852.SH,5385.5600000000004
2024-04-29,CSI1000,000852.SH,5527.0900000000001
2024-04-30,CSI1000,000852.SH,5517
2024-05-06,CSI1000,000852.SH,5599.3299999999999
2024-05-07,CSI1000,000852.SH,5627.6000000000004
2024-05-08,CSI1000,000852.SH,5551.4300000000003
2024-05-09,CSI1000,000852.SH,5626.4200000000001
2024-05-10,CSI1000,000852.SH,5583.2399999999998
2024-05-13,CSI1000,000852.SH,5530.71
2024-05-14,CSI1000,000852.SH,5553.1700000000001
2024-05-15,CSI1000,000852.SH,5516.79
2024-05-16,CSI1000,000852.SH,5515.4799999999996
2024-05-17,CSI1000,000852.SH,5514.6199999999999
2024-05-20,CSI1000,000852.SH,5591.4399999999996
2024-05-21,CSI1000,000852.SH,5534.6300000000001
2024-05-22,CSI1000,000852.SH,5538.5100000000002
2024-05-23,CSI1000,000852.SH,5402.6199999999999
2024-05-24,CSI1000,000852.SH,5379.5500000000002
2024-05-27,CSI1000,000852.SH,5340.8299999999999
2024-05-28,CSI1000,000852.SH,5365.4399999999996
2024-05-29,CSI1000,000852.SH,5338.7600000000002
2024-05-30,CSI1000,000852.SH,5342.6700000000001
2024-05-31,CSI1000,000852.SH,5370.8199999999997
2024-06-03,CSI1000,000852.SH,5270.4499999999998
2024-06-04,CSI1000,000852.SH,5264.4200000000001
2024-06-05,CSI1000,000852.SH,5288
2024-06-06,CSI1000,000852.SH,5136.1999999999998
2024-06-07,CSI1000,000852.SH,5134.6099999999997
2024-06-11,CSI1000,000852.SH,5170.9700000000003
2024-06-12,CSI1000,000852.SH,5222.4799999999996
2024-06-13,CSI1000,000852.SH,5195.0699999999997
2024-06-14,CSI1000,000852.SH,5170.8000000000002
2024-06-17,CSI1000,000852.SH,5186.7200000000003
2024-06-18,CSI1000,000852.SH,5206.2700000000004
2024-06-19,CSI1000,000852.SH,5188.5
2024-06-20,CSI1000,000852.SH,5086.3500000000004
2024-06-21,CSI1000,000852.SH,5071.3500000000004
2024-06-24,CSI1000,000852.SH,4929.4099999999999
2024-06-25,CSI1000,000852.SH,4844.7700000000004
2024-06-26,CSI1000,000852.SH,4926.96
2024-06-27,CSI1000,000852.SH,4888.0299999999997
2024-06-28,CSI1000,000852.SH,4915.7399999999998
2024-07-01,CSI1000,000852.SH,4931.71
2024-07-02,CSI1000,000852.SH,4912.8000000000002
2024-07-03,CSI1000,000852.SH,4878.8500000000004
2024-07-04,CSI1000,000852.SH,4780.6099999999997
2024-07-05,CSI1000,000852.SH,4811
2024-07-08,CSI1000,000852.SH,4700
2024-07-09,CSI1000,000852.SH,4791.9499999999998
2024-07-10,CSI1000,000852.SH,4786.0799999999999
2024-07-11,CSI1000,000852.SH,4885.4499999999998
2024-07-12,CSI1000,000852.SH,4887.6599999999999
2024-07-15,CSI1000,000852.SH,4829.96
2024-07-16,CSI1000,000852.SH,4833.2399999999998
2024-07-17,CSI1000,000852.SH,4816.7799999999997
2024-07-18,CSI1000,000852.SH,4806.4899999999998
2024-07-19,CSI1000,000852.SH,4819.1700000000001
2024-07-22,CSI1000,000852.SH,4801.3400000000001
2024-07-23,CSI1000,000852.SH,4755.1800000000003
2024-07-24,CSI1000,000852.SH,4658.8999999999996
2024-07-25,CSI1000,000852.SH,4641.7600000000002
2024-07-26,CSI1000,000852.SH,4694.2799999999997
2024-07-29,CSI1000,000852.SH,4681.6700000000001
2024-07-30,CSI1000,000852.SH,4694.2299999999996
2024-07-31,CSI1000,000852.SH,4876.6700000000001
2024-08-01,CSI1000,000852.SH,4894.9700000000003
2024-08-02,CSI1000,000852.SH,4826.3400000000001
2024-08-05,CSI1000,000852.SH,4689.2299999999996
2024-08-06,CSI1000,000852.SH,4701.7399999999998
2024-08-07,CSI1000,000852.SH,4753.7700000000004
2024-08-08,CSI1000,000852.SH,4745.4399999999996
2024-08-09,CSI1000,000852.SH,4718.9499999999998
2024-08-12,CSI1000,000852.SH,4670.8599999999997
2024-08-13,CSI1000,000852.SH,4662.7600000000002
2024-08-14,CSI1000,000852.SH,4659.7399999999998
2024-08-15,CSI1000,000852.SH,4682.4399999999996
2024-08-16,CSI1000,000852.SH,4670.8100000000004
2024-08-19,CSI1000,000852.SH,4665.4300000000003
2024-08-20,CSI1000,000852.SH,4579.3500000000004
2024-08-21,CSI1000,000852.SH,4549.79
2024-08-22,CSI1000,000852.SH,4499.1700000000001
2024-08-23,CSI1000,000852.SH,4484.8599999999997
2024-08-26,CSI1000,000852.SH,4498.8299999999999
2024-08-27,CSI1000,000852.SH,4455.6899999999996
2024-08-28,CSI1000,000852.SH,4473.6499999999996
2024-08-29,CSI1000,000852.SH,4546.6899999999996
2024-08-30,CSI1000,000852.SH,4676.8100000000004
2024-09-02,CSI1000,000852.SH,4563.1199999999999
2024-09-03,CSI1000,000852.SH,4565.71
2024-09-04,CSI1000,000852.SH,4559.3500000000004
2024-09-05,CSI1000,000852.SH,4572.3299999999999
2024-09-06,CSI1000,000852.SH,4521.3000000000002
2024-09-09,CSI1000,000852.SH,4465.8500000000004
2024-09-10,CSI1000,000852.SH,4454.7700000000004
2024-09-11,CSI1000,000852.SH,4469.8900000000003
2024-09-12,CSI1000,000852.SH,4495.4300000000003
2024-09-13,CSI1000,000852.SH,4431.0799999999999
2024-09-18,CSI1000,000852.SH,4410.4899999999998
2024-09-19,CSI1000,000852.SH,4475.3199999999997
2024-09-20,CSI1000,000852.SH,4435.4799999999996
2024-09-23,CSI1000,000852.SH,4470.8000000000002
2024-09-24,CSI1000,000852.SH,4621.9399999999996
2024-09-25,CSI1000,000852.SH,4699.2799999999997
2024-09-26,CSI1000,000852.SH,4808.3999999999996
2024-09-27,CSI1000,000852.SH,5093
2024-09-30,CSI1000,000852.SH,5708.6899999999996
2024-10-08,CSI1000,000852.SH,6032.6599999999999
2024-10-09,CSI1000,000852.SH,5941.2799999999997
2024-10-10,CSI1000,000852.SH,5742.0200000000004
2024-10-11,CSI1000,000852.SH,5428.5600000000004
2024-10-14,CSI1000,000852.SH,5586.4399999999996
2024-10-15,CSI1000,000852.SH,5597.4399999999996
2024-10-16,CSI1000,000852.SH,5516.5299999999997
2024-10-17,CSI1000,000852.SH,5581.9300000000003
2024-10-18,CSI1000,000852.SH,5772.54
2024-10-21,CSI1000,000852.SH,5836.1899999999996
2024-10-22,CSI1000,000852.SH,5852.6099999999997
2024-10-23,CSI1000,000852.SH,5931.3699999999999
2024-10-24,CSI1000,000852.SH,5839.8900000000003
2024-10-25,CSI1000,000852.SH,5977.9399999999996
2024-10-28,CSI1000,000852.SH,6052.4700000000003
2024-10-29,CSI1000,000852.SH,6008.4799999999996
2024-10-30,CSI1000,000852.SH,5976.1800000000003
2024-10-31,CSI1000,000852.SH,6123.9399999999996
2024-11-01,CSI1000,000852.SH,5980.7399999999998
2024-11-04,CSI1000,000852.SH,6002.1000000000004
2024-11-05,CSI1000,000852.SH,6254.5699999999997
2024-11-06,CSI1000,000852.SH,6346.96
2024-11-07,CSI1000,000852.SH,6374.1800000000003
2024-11-08,CSI1000,000852.SH,6450.8599999999997
2024-11-11,CSI1000,000852.SH,6535.3599999999997
2024-11-12,CSI1000,000852.SH,6526.3100000000004
2024-11-13,CSI1000,000852.SH,6433.5799999999999
2024-11-14,CSI1000,000852.SH,6347.3599999999997
2024-11-15,CSI1000,000852.SH,6221.1300000000001
2024-11-18,CSI1000,000852.SH,5994.8999999999996
2024-11-19,CSI1000,000852.SH,6002.5699999999997
2024-11-20,CSI1000,000852.SH,6220.8999999999996
2024-11-21,CSI1000,000852.SH,6254.6599999999999
2024-11-22,CSI1000,000852.SH,6150.8900000000003
2024-11-25,CSI1000,000852.SH,5958.1099999999997
2024-11-26,CSI1000,000852.SH,5997.9399999999996
2024-11-27,CSI1000,000852.SH,5973.1099999999997
2024-11-28,CSI1000,000852.SH,6143.5699999999997
2024-11-29,CSI1000,000852.SH,6214.0600000000004
2024-12-02,CSI1000,000852.SH,6312.7399999999998
2024-12-03,CSI1000,000852.SH,6275.0299999999997
2024-12-04,CSI1000,000852.SH,6245.0900000000001
2024-12-05,CSI1000,000852.SH,6280.6000000000004
2024-12-06,CSI1000,000852.SH,6353.3999999999996
2024-12-09,CSI1000,000852.SH,6277
2024-12-10,CSI1000,000852.SH,6414.6099999999997
2024-12-11,CSI1000,000852.SH,6443.9499999999998
2024-12-12,CSI1000,000852.SH,6460.1099999999997
2024-12-13,CSI1000,000852.SH,6421.2299999999996
2024-12-16,CSI1000,000852.SH,6295.0900000000001
2024-12-17,CSI1000,000852.SH,6168.1899999999996
2024-12-18,CSI1000,000852.SH,6211.3999999999996
2024-12-19,CSI1000,000852.SH,6195.8400000000001
2024-12-20,CSI1000,000852.SH,6274.1099999999997
2024-12-23,CSI1000,000852.SH,6122.8900000000003
2024-12-24,CSI1000,000852.SH,6127.1099999999997
2024-12-25,CSI1000,000852.SH,6110.5500000000002
2024-12-26,CSI1000,000852.SH,6152.6000000000004
2024-12-27,CSI1000,000852.SH,6194.7700000000004
2024-12-30,CSI1000,000852.SH,6135.7200000000003
2024-12-31,CSI1000,000852.SH,6009.2700000000004
2025-01-02,CSI1000,000852.SH,5866.5600000000004
2025-01-03,CSI1000,000852.SH,5674.2299999999996
2025-01-06,CSI1000,000852.SH,5589.6099999999997
