trading_day,holiday_reopen,a50_channel_mode,a50_channel_return,a50_target_end_time,hkma_usdcny_closure_return
2018-04-10,0,ordinary,-0.0019928258270199999,91454,0
2018-04-11,0,ordinary,-0.00077745383867799998,91459,0
2018-04-12,0,ordinary,0.0032971295578,91459,0
2018-04-13,0,ordinary,0.0084529192058199996,91455,0
2018-04-16,0,ordinary,0.00178571428571,91454,-0.0019174689409977574
2018-04-17,0,ordinary,0.00061025223759099997,91459,0
2018-04-18,0,ordinary,0.0168793742281,91459,0
2018-04-19,0,ordinary,0.0061462814996900003,91454,0
2018-04-20,0,ordinary,-0.00342949364535,91459,0
2018-04-23,0,ordinary,-0.0034700959379500001,91449,0.00021046754070686013
2018-04-24,0,ordinary,-0.0016194331983799999,91459,0
2018-04-25,0,ordinary,-0.00415430267062,91459,0
2018-04-26,0,ordinary,0.00279441117764,91445,0
2018-04-27,0,ordinary,,,0
2018-05-02,1,holiday,0.0051177072671442225,92445,-0.0032122546571525801
2018-05-03,0,ordinary,-0.0024539877300599998,91455,0
2018-05-04,0,ordinary,-0.00122423995103,91455,0
2018-05-07,0,ordinary,0.0076147355422900003,91457,0.00075767614481847545
2018-05-08,0,ordinary,0.00222626998583,91458,0
2018-05-09,0,ordinary,0.0017874875868900001,91454,0
2018-05-10,0,ordinary,0.0033817386115,91455,0
2018-05-11,0,ordinary,0.0047477744807100002,91458,0
2018-05-14,0,ordinary,0.0065541211519400001,91459,-0.00024211120974904077
2018-05-15,0,ordinary,0.0035280282242299999,91459,0
2018-05-16,0,ordinary,-0.0052920423363400004,91458,0
2018-05-17,0,ordinary,0.0057711442786100003,91459,0
2018-05-18,0,ordinary,0.00380837843255,91459,0
2018-05-21,0,ordinary,0.0055172413793100001,91457,0.0011754691743344203
2018-05-22,0,ordinary,0.00157666535278,91456,0
2018-05-23,0,ordinary,-0.00079507056251200002,91450,0
2018-05-24,0,ordinary,-0.00060667340748200003,91459,0
2018-05-25,0,ordinary,-0.00020350020350000001,91453,0
2018-05-28,0,ordinary,0.0028559771521799999,91459,0.0017869967460653058
2018-05-29,0,ordinary,-0.0038430420712,91458,0
2018-05-30,0,ordinary,-0.0095801059926599996,91443,0
2018-05-31,0,ordinary,,,0
2018-06-01,0,ordinary,-0.0028368794326200002,91453,0
2018-06-04,0,ordinary,0.0059232026143799998,91456,0.0010531039392205344
2018-06-05,0,ordinary,0.00020000000000000001,91456,0
2018-06-06,0,ordinary,0.00119474313023,91459,0
2018-06-07,0,ordinary,0.00339389099621,91457,0
2018-06-08,0,ordinary,-0.0053849222177899999,91457,0
2018-06-11,0,ordinary,-0.00040567951318500002,91438,-0.00061174551386622422
2018-06-12,0,ordinary,0.0012111425110999999,91449,0
2018-06-13,0,ordinary,-0.0023899621589300001,91449,0
2018-06-14,0,ordinary,-0.0066185318892899997,91456,0
2018-06-15,0,ordinary,0.00060337892196299999,91457,0
2018-06-19,1,holiday,-0.015245737211634913,92450,0.0027415687859451143
2018-06-20,0,ordinary,0.00041450777202100002,91454,0
2018-06-21,0,ordinary,-0.0020538098172099999,91457,0
2018-06-22,0,ordinary,-0.0024860161591100001,91451,0
2018-06-25,0,ordinary,0.0014504765851599999,91456,0.0012445034431263213
2018-06-26,0,ordinary,0.000846023688663,91452,0
2018-06-27,0,ordinary,0.0012817773979899999,91458,0
2018-06-28,0,ordinary,-0.0052573932092000002,91456,0
2018-06-29,0,ordinary,,,0
2018-07-02,0,ordinary,-0.00087032201914700005,91458,0.0016471231148391663
2018-07-03,0,ordinary,0.0086738187628399993,91457,0
2018-07-04,0,ordinary,-0.0054495912806499999,91456,0
2018-07-05,0,ordinary,-0.00321027287319,91457,0
2018-07-06,0,ordinary,0.0038964015585600002,91458,0
2018-07-09,0,ordinary,0.0097065462753999996,91459,0.00025439854676378992
2018-07-10,0,ordinary,0.00262295081967,91459,0
2018-07-11,0,ordinary,-0.0276134122288,91459,0
2018-07-12,0,ordinary,0.00379294957608,91458,0
2018-07-13,0,ordinary,0.0067700371260099998,91457,0
2018-07-16,0,ordinary,-0.00065387968613800005,91458,0.0034197745164128435
2018-07-17,0,ordinary,0.0026431718061699998,91451,0
2018-07-18,0,ordinary,0.0066637050199899999,91456,0
2018-07-19,0,ordinary,0.0064645563976799998,91456,0
2018-07-20,0,ordinary,-0.0017726567693299999,91457,0
2018-07-23,0,ordinary,-0.0071289695398600002,91459,-0.0022391688825674771
2018-07-24,0,ordinary,0.0021445421402500001,91458,0
2018-07-25,0,ordinary,0.00653594771242,91456,0
2018-07-26,0,ordinary,0.0021088148460599999,91459,0
2018-07-27,0,ordinary,0.0021372088053000001,91457,0
2018-07-30,0,ordinary,-0.00299337181954,91448,0.0015716856634659937
2018-07-31,0,ordinary,,,0
2018-08-01,0,ordinary,0.00745156482861,91453,0
2018-08-02,0,ordinary,-0.00043601482450399999,91459,0
2018-08-03,0,ordinary,0.0017881090746499999,91459,0
2018-08-06,0,ordinary,0.00589301903898,91459,-0.0074098136785029078
2018-08-07,0,ordinary,,,0
2018-08-08,0,ordinary,0.0035211267605599998,91458,0
2018-08-09,0,ordinary,-0.0033534540576800002,91452,0
2018-08-10,0,ordinary,0.0030541012216399998,91456,0
2018-08-13,0,ordinary,-0.0089500109146499994,91458,0.0013636031283024153
2018-08-14,0,ordinary,0.0022065313327399999,91459,0
2018-08-15,0,ordinary,-0.00199203187251,91453,0
2018-08-16,0,ordinary,-0.0090888434446699997,91454,0
2018-08-17,0,ordinary,0.0090929756762899994,91459,0
2018-08-20,0,ordinary,0.00921446671274,91456,-0.0062612933197192522
2018-08-21,0,ordinary,0.00045289855072500003,91459,0
2018-08-22,0,ordinary,0.00400623191631,91458,0
2018-08-23,0,ordinary,0.0017825311943000001,91458,0
2018-08-24,0,ordinary,-0.0044493882091200003,91439,0
2018-08-27,0,ordinary,0.00420447001549,91459,-0.0093583134169810123
2018-08-28,0,ordinary,0.0047753418710699998,91459,0
2018-08-29,0,ordinary,0.00021743857360300001,91443,0
2018-08-30,0,ordinary,0.00196420776953,91455,0
2018-08-31,0,ordinary,,,0
2018-09-03,0,ordinary,-0.0072767364939399998,91458,0.00039231071008249963
2018-09-04,0,ordinary,0.00044395116537199999,91458,0
2018-09-05,0,ordinary,-0.0083023814725800005,91459,0
2018-09-06,0,ordinary,-0.00067430883344600002,91455,0
2018-09-07,0,ordinary,0.0024977293369699998,91446,0
2018-09-10,0,ordinary,-0.0062992125984300002,91453,0.0033675923901157478
2018-09-11,0,ordinary,0.0018169429934100001,91451,0
2018-09-12,0,ordinary,-0.0061799038681600001,91459,0
2018-09-13,0,ordinary,0.0168357933579,91459,0
2018-09-14,0,ordinary,0.0052154195011300001,91455,0
2018-09-17,0,ordinary,-0.0088075880758800001,91459,0.0038651921388401789
2018-09-18,0,ordinary,-0.0038768529076400001,91440,0
2018-09-19,0,ordinary,-0.00044632894443200001,91454,0
2018-09-20,0,ordinary,0.0050705467372100001,91455,0
2018-09-21,0,ordinary,0.0052875082617300003,91459,0
2018-09-25,1,holiday,-0.016074450084602399,92454,0.0050558459421046198
2018-09-26,0,ordinary,0.00518134715026,91457,0
2018-09-27,0,ordinary,0.00510421097405,91421,0
2018-09-28,0,ordinary,,,0
2018-10-08,1,holiday,-0.028210526315789464,92458,0.0020753307774945551
2018-10-09,0,ordinary,-0.0026648900732800002,91459,0
2018-10-10,0,ordinary,-0.0055126791620700001,91458,0
2018-10-11,0,ordinary,-0.028886438809299999,91459,0
2018-10-12,0,ordinary,0.010862029119500001,91454,0
2018-10-15,0,ordinary,-0.0026978417266200001,91456,0.0021691134373573728
2018-10-16,0,ordinary,0.0029545454545499999,91457,0
2018-10-17,0,ordinary,0.0152030859995,91459,0
2018-10-18,0,ordinary,-0.00494938132733,91453,0
2018-10-19,0,ordinary,0.00023158869847200001,91457,0
2018-10-22,0,ordinary,0.0069444444444399997,91458,-0.00018221185076505719
2018-10-23,0,ordinary,-0.00172823503997,91457,0
2018-10-24,0,ordinary,0.0055728934462799997,91459,0
2018-10-25,0,ordinary,-0.015936254980100002,91455,0
2018-10-26,0,ordinary,0.0019858781994699999,91458,0
2018-10-29,0,ordinary,0.0059933407325200002,91455,-0.0026488924256911073
2018-10-30,0,ordinary,0.0016155088853000001,91458,0
2018-10-31,0,ordinary,,,0
2018-11-01,0,ordinary,0.011023622047199999,91455,0
2018-11-02,0,ordinary,0.023873270861199999,91459,0
2018-11-05,0,ordinary,-0.012508087125300001,91454,-0.00016514141193602061
2018-11-06,0,ordinary,0.0035080026310000002,91459,0
2018-11-07,0,ordinary,0.0059628975264999998,91459,0
2018-11-08,0,ordinary,0.0133037694013,91458,0
2018-11-09,0,ordinary,-0.0083940799646599999,91455,0
2018-11-12,0,ordinary,0.00158874262369,91451,0.00059974299966447653
2018-11-13,0,ordinary,-0.013544018058699999,91459,0
2018-11-14,0,ordinary,0.0042477084730600002,91455,0
2018-11-15,0,ordinary,0.00499092558984,91459,0
2018-11-16,0,ordinary,0.0035858359480099998,91452,0
2018-11-19,0,ordinary,0.0053703289326500004,91453,-0.0014384858675087209
2018-11-20,0,ordinary,-0.0079522862823099994,91458,0
2018-11-21,0,ordinary,-0.0092321549200599998,91450,0
2018-11-22,0,ordinary,0.0042792792792799997,91440,0
2018-11-23,0,ordinary,0.0011309658448300001,91451,0
2018-11-26,0,ordinary,0.0071231617647100004,91458,0.0016024432567933733
2018-11-27,0,ordinary,-0.00114468864469,91453,0
2018-11-28,0,ordinary,0.00230255583698,91459,0
2018-11-29,0,ordinary,0.00614055037526,91455,0
2018-11-30,0,ordinary,,,0
2018-12-03,0,ordinary,0.033725667723000001,91459,0.0015695638596888717
2018-12-04,0,ordinary,-0.00088202866593199995,91452,0
2018-12-05,0,ordinary,-0.0143392896537,91455,0
2018-12-06,0,ordinary,-0.014898821436500001,91455,0
2018-12-07,0,ordinary,0.00294650951949,91456,0
2018-12-10,0,ordinary,-0.0075085324232100001,91459,0.0013575543275425872
2018-12-11,0,ordinary,0.00137867647059,91456,0
2018-12-12,0,ordinary,0.00755321583886,91451,0
2018-12-13,0,ordinary,0.0013639463514399999,91458,0
2018-12-14,0,ordinary,-0.0053763440860200001,91450,0
2018-12-17,0,ordinary,0.00068088969586899996,91459,0.0017624766007910964
2018-12-18,0,ordinary,-0.0099773242630400005,91459,0
2018-12-19,0,ordinary,0.0046040515653800003,91453,0
2018-12-20,0,ordinary,-0.0011641443539,91455,0
2018-12-21,0,ordinary,-0.00188902007084,91458,0
2018-12-24,0,ordinary,-0.0112520948049,91459,0.00360268706444411
2018-12-25,0,ordinary,-0.013438924886,91452,0
2018-12-26,0,ordinary,0.0014489253803399999,91458,0
2018-12-27,0,ordinary,0.0109276347742,91452,0
2018-12-28,0,ordinary,,,0
